body,r_m,r_body_radii,A_Rs_over_r,grad_A_abs,g_from_STAM_gradient_m_s2,g_newton_m_s2,ratio_STAM_to_newton,relative_error_STAM_vs_newton
Moon,165893391.9742514,95.48370667333452,6.57324177256341e-13,3.9623288753922484e-21,0.0001780581798308607,0.0001780581798308607,1.0,0.0
Moon,166332025.22649777,95.7361719963726,6.555907513495891e-13,3.941458359909088e-21,0.00017712030563719083,0.00017712030563719083,1.0,0.0
Moon,166771818.25447464,95.9893048546533,6.538618966505912e-13,3.920697774325834e-21,0.0001761873714468629,0.0001761873714468629,1.0,0.0
Moon,167212774.1247075,96.24310701318493,6.521376011046382e-13,3.900046539615886e-21,0.00017525935123971915,0.00017525935123971912,1.0000000000000002,1.546568221347768e-16
Moon,167654895.91182992,96.49758024164264,6.504178526888106e-13,3.879504079802518e-21,0.00017433621913265625,0.00017433621913265625,1.0,0.0
Moon,168098186.69860297,96.75272631437952,6.487026394119022e-13,3.8590698219429014e-21,0.00017341794937890756,0.00017341794937890753,1.0000000000000002,1.5629901292924838e-16
Moon,168542649.5759415,97.00854701044176,6.469919493143184e-13,3.8387431961119044e-21,0.00017250451636731485,0.00017250451636731485,1.0,0.0
Moon,168988287.64293018,97.26504411357786,6.452857704680134e-13,3.818523635386453e-21,0.00017159589462162572,0.00017159589462162572,1.0,0.0
Moon,169435104.00684994,97.52221941225392,6.435840909763892e-13,3.798410575829494e-21,0.00017069205879977276,0.00017069205879977276,1.0,0.0
Moon,169883101.78319755,97.78007469966475,6.4188689897422e-13,3.778403456474365e-21,0.00016979298369317137,0.00016979298369317137,1.0,0.0
Moon,170332284.0957053,98.03861177374543,6.40194182627578e-13,3.758501719309239e-21,0.00016889864422602057,0.00016889864422602055,1.0000000000000002,1.6048118347158291e-16
Moon,170782654.07636762,98.29783243718639,6.385059301337318e-13,3.738704809261343e-21,0.0001680090154545939,0.00016800901545459387,1.0000000000000002,1.6133095143018098e-16
Moon,171234214.86545736,98.55773849744294,6.368221297210853e-13,3.719012174181725e-21,0.00016712407256655486,0.00016712407256655486,1.0,0.0
Moon,171686969.61155254,98.81833176675063,6.351427696490774e-13,3.6994232648296434e-21,0.00016624379088025538,0.00016624379088025536,1.0000000000000002,1.6304401005665984e-16
Moon,172140921.47155628,99.07961406213668,6.334678382081082e-13,3.679937534857331e-21,0.0001653681458440512,0.0001653681458440512,1.0,0.0
Moon,172596073.61071655,99.34158720543142,6.317973237194649e-13,3.660554440794859e-21,0.00016449711303562174,0.00016449711303562174,1.0,0.0
Moon,173052429.2026534,99.60425302328387,6.301312145352218e-13,3.641273442034756e-21,0.00016363066816127872,0.0001636306681612787,1.0000000000000002,1.656477640574208e-16
Moon,173509991.42937526,99.86761334717121,6.284694990381806e-13,3.622094000817181e-21,0.0001627687870553,0.00016276878705529999,1.0000000000000002,1.6652488970707134e-16
Moon,173968763.48130605,100.13167001341432,6.268121656417709e-13,3.6030155822147094e-21,0.000161911445679246,0.000161911445679246,1.0,0.0
Moon,174428748.5573055,100.39642486318955,6.251592027899771e-13,3.584037654117503e-21,0.00016105862012129305,0.00016105862012129302,1.0000000000000002,1.6829309906992146e-16
Moon,174889949.86468917,100.6618797425401,6.235105989572655e-13,3.565159687218563e-21,0.0001602102865955708,0.00016021028659557083,0.9999999999999998,-1.6918423209965693e-16
Moon,175352370.6192551,100.92803650239156,6.218663426484887e-13,3.546381154998784e-21,0.0001593664214414907,0.00015936642144149068,1.0000000000000002,1.7008008379035406e-16
Moon,175816014.04530412,101.19489699856344,6.202264223988133e-13,3.527701533712361e-21,0.00015852700112308992,0.0001585270011230899,1.0000000000000002,1.7098067912791473e-16
Moon,176280883.37566018,101.46246309178093,6.18590826773647e-13,3.5091203023722674e-21,0.00015769200222837912,0.00015769200222837912,1.0,0.0
Moon,176746981.8516979,101.73073664769073,6.169595443685418e-13,3.490636942735524e-21,0.00015686140146868024,0.00015686140146868021,1.0000000000000002,1.7279620134944128e-16
Moon,177214312.72335947,101.99971953687088,6.153325638091343e-13,3.4722509392889706e-21,0.00015603517567798708,0.00015603517567798708,1.0,0.0
Moon,177682879.24918297,102.26941363484688,6.137098737510463e-13,3.453961779234665e-21,0.0001552133018123094,0.0001552133018123094,1.0,0.0
Moon,178152684.69631943,102.53982082210166,6.120914628798256e-13,3.4357689524758034e-21,0.00015439575694903995,0.00015439575694903998,0.9999999999999998,-1.7555569432574453e-16
Moon,178623732.3405606,102.81094298409151,6.104773199108502e-13,3.4176719516022976e-21,0.00015358251828630657,0.00015358251828630657,1.0,0.0
Moon,179096025.46635962,103.08278201125798,6.088674335892563e-13,3.399670271876707e-21,0.00015277356314233974,0.0001527735631423397,1.0000000000000002,1.7741979537967397e-16
Moon,179569567.36685184,103.35533979903985,6.072617926898681e-13,3.3817634112202427e-21,0.00015196886895484397,0.00015196886895484394,1.0000000000000002,1.7835925540902466e-16
Moon,180044361.34388196,103.62861824788878,6.056603860171039e-13,3.3639508701986047e-21,0.000151168413280361,0.000151168413280361,1.0,0.0
Moon,180520410.70802507,103.90261926328138,6.040632024049058e-13,3.3462321520081277e-21,0.00015037217379364754,0.00015037217379364754,1.0,0.0
Moon,180997718.7786074,104.17734475573121,6.024702307166695e-13,3.328606762462009e-21,0.00014958012828705615,0.00014958012828705612,1.0000000000000002,1.8120758835104662e-16
Moon,181476288.88373464,104.45279664080502,6.008814598451491e-13,3.311074209976336e-21,0.00014879225466990744,0.00014879225466990744,1.0,0.0
Moon,181956124.3603093,104.72897683913278,5.99296878712399e-13,3.2936340055565926e-21,0.0001480085309678838,0.0001480085309678838,1.0,0.0
Moon,182437228.5540598,105.00588727642443,5.977164762696778e-13,3.276285662783802e-21,0.00014722893532240645,0.00014722893532240645,1.0,0.0
Moon,182919604.81955793,105.28352988347987,5.961402414973904e-13,3.2590286978011798e-21,0.00014645344599003587,0.00014645344599003587,1.0,0.0
Moon,183403256.52024743,105.5619065962055,5.945681634049939e-13,3.241862629300448e-21,0.00014568204134185667,0.00014568204134185667,1.0,0.0
Moon,183888187.02846524,105.84101935562636,5.930002310309284e-13,3.22478697850849e-21,0.000144914699862878,0.00014491469986287797,1.0000000000000002,1.870414411911636e-16
Moon,184374399.7254627,106.12087010789841,5.914364334425486e-13,3.2078012691740813e-21,0.0001441514001514371,0.00014415140015143707,1.0000000000000002,1.8803184903970839e-16
Moon,184861898.0014337,106.40146080432469,5.898767597360316e-13,3.1909050275544437e-21,0.0001433921209185952,0.00014339212091859518,1.0000000000000002,1.8902750122180953e-16
Moon,185350685.25553596,106.68279340136753,5.883211990363092e-13,3.1740977824021155e-21,0.00014263684098754747,0.00014263684098754747,1.0,0.0
Moon,185840764.8959126,106.9648698606611,5.867697404969992e-13,3.1573790649518833e-21,0.00014188553929303578,0.00014188553929303578,1.0,0.0
Moon,186332140.3397211,107.24769214902793,5.852223733003124e-13,3.1407484089075232e-21,0.00014113819488075283,0.00014113819488075283,1.0,0.0
Moon,186824815.0131511,107.53126223848919,5.836790866569971e-13,3.1242053504290117e-21,0.0001403947869067674,0.0001403947869067674,1.0,0.0
Moon,187318792.3514544,107.81558210628204,5.821398698062437e-13,3.1077494281193714e-21,0.00013965529463693343,0.0001396552946369334,1.0000000000000002,1.940854042276273e-16
Moon,187814075.7989627,108.10065373486975,5.806047120156302e-13,3.0913801830120168e-21,0.00013891969744632106,0.00013891969744632104,1.0000000000000002,1.951131107423487e-16
Moon,188310668.8091171,108.38647911195874,5.790736025810291e-13,3.0750971585577687e-21,0.00013818797481863338,0.00013818797481863338,1.0,0.0
Moon,188808574.8444898,108.673060230511,5.775465308265413e-13,3.0588999006122015e-21,0.00013746010634563765,0.00013746010634563765,1.0,0.0
Moon,189307797.37680602,108.96039908875677,5.760234861044279e-13,3.0427879574230484e-21,0.0001367360717265994,0.0001367360717265994,1.0,0.0
Moon,189808339.8869727,109.24849769021105,5.745044577950219e-13,3.0267608796174526e-21,0.00013601585076770955,0.00013601585076770955,1.0,0.0
Moon,190310205.86510056,109.5373580436863,5.729894353066615e-13,3.010818220189511e-21,0.00013529942338152455,0.00013529942338152452,1.0000000000000002,2.0033384943338107e-16
Moon,190813398.8105261,109.826982163305,5.714784080756232e-13,2.9949595344878786e-21,0.00013458676958640948,0.00013458676958640945,1.0000000000000002,2.0139464224776723e-16
Moon,191317922.23184136,110.11737206851696,5.699713655660317e-13,2.9791843802031967e-21,0.00013387786950597297,0.00013387786950597297,1.0,0.0
Moon,191823779.64691228,110.40852978410975,5.684682972698049e-13,2.9634923173559483e-21,0.00013317270336852155,0.00013317270336852155,1.0,0.0
Moon,192330974.58290932,110.70045734022638,5.669691927065624e-13,2.947882908283998e-21,0.0001324712515064997,0.0001324712515064997,1.0,0.0
Moon,192839510.57632598,110.99315677237595,5.654740414235708e-13,2.9323557176305724e-21,0.00013177349435594972,0.0001317734943559497,1.0000000000000002,2.0569428203004767e-16
Moon,193349391.17300874,111.28663012145087,5.639828329956545e-13,2.9169103123319565e-21,0.0001310794124559587,0.0001310794124559587,1.0,0.0
Moon,193860619.92817962,111.58087943373985,5.624955570251303e-13,2.9015462616054797e-21,0.00013038898644811888,0.00013038898644811888,1.0,0.0
Moon,194373200.40645847,111.87590676094075,5.610122031417413e-13,2.886263136937578e-21,0.00012970219707599104,0.00012970219707599104,1.0,0.0
Moon,194887136.18189263,112.17171416017764,5.595327610025712e-13,2.8710605120716966e-21,0.00012901902518456084,0.00012901902518456084,1.0,0.0
Moon,195402430.8379794,112.4683036940137,5.58057220291979e-13,2.8559379629964775e-21,0.0001283394517197081,0.0001283394517197081,1.0,0.0
Moon,195919087.96768883,112.7656774304644,5.565855707215338e-13,2.8408950679339957e-21,0.00012766345772767808,0.00012766345772767808,1.0,0.0
Moon,196437111.17349407,113.06383744301489,5.551178020299272e-13,2.825931407327838e-21,0.00012699102435454588,0.00012699102435454588,1.0,0.0
Moon,196956504.06739038,113.36278581063105,5.536539039829196e-13,2.8110465638315863e-21,0.00012632213284569872,0.00012632213284569872,1.0,0.0
Moon,197477270.27092645,113.6625246177774,5.521938663732517e-13,2.7962401222969933e-21,0.00012565676454530476,0.00012565676454530473,1.0000000000000002,2.1570708437558934e-16
Moon,197999413.41522348,113.96305595442816,5.507376790205901e-13,2.7815116697625826e-21,0.00012499490089580068,0.00012499490089580068,1.0,0.0
Moon,198522937.141006,114.26438191608496,5.492853317714414e-13,2.7668607954419765e-21,0.00012433652343736735,0.00012433652343736735,1.0,0.0
Moon,199047845.0986248,114.56650460379002,5.478368144990878e-13,2.7522870907125073e-21,0.00012368161380741776,0.00012368161380741776,1.0,0.0
Moon,199574140.94808006,114.86942612413955,5.463921171035235e-13,2.737790149103883e-21,0.00012303015374008795,0.00012303015374008795,1.0,0.0
Moon,200101828.3590517,115.17314858930108,5.449512295113706e-13,2.723369566286721e-21,0.00012238212506572157,0.00012238212506572157,1.0,0.0
Moon,200630911.0109225,115.47767411702688,5.435141416758156e-13,2.7090249400613364e-21,0.00012173750971036615,0.00012173750971036615,1.0,0.0
Moon,201161392.59280124,115.78300483066722,5.420808435765462e-13,2.6947558703465897e-21,0.00012109628969527189,0.00012109628969527187,1.0000000000000002,1.119152964155429e-16
Moon,201693276.80355442,116.08914285918868,5.406513252196653e-13,2.680561959168574e-21,0.00012045844713638328,0.00012045844713638326,1.0000000000000002,1.12507901921769e-16
Moon,202226567.3518251,116.39609033718493,5.392255766376402e-13,2.6664428106496946e-21,0.00011982396424384843,0.00011982396424384842,1.0000000000000002,1.1310364534834334e-16
Moon,202761267.95606565,116.70384940489562,5.378035878892143e-13,2.652398030997447e-21,0.00011919282332151468,0.00011919282332151466,1.0000000000000002,1.1370254331094893e-16
Moon,203297382.344557,117.01242220821744,5.363853490593556e-13,2.6384272284936115e-21,0.0001185650067664431,0.0001185650067664431,1.0,0.0
Moon,203834914.25544026,117.32181089872238,5.349708502591729e-13,2.624530013483177e-21,0.00011794049706841075,0.00011794049706841074,1.0000000000000002,1.1490986974735011e-16
Moon,204373867.43674058,117.63201763367134,5.335600816258526e-13,2.610705998363535e-21,0.00011731927680942504,0.00011731927680942504,1.0,0.0
Moon,204914245.64639056,117.94304457602772,5.321530333225969e-13,2.5969547975737356e-21,0.00011670132866324093,0.00011670132866324093,1.0,0.0
Moon,205456052.65226153,118.25489389447539,5.307496955385421e-13,2.5832760275836044e-21,0.00011608663539487193,0.00011608663539487192,1.0000000000000002,1.1674493889817297e-16
Moon,205999292.23218733,118.56756776343234,5.293500584886967e-13,2.5696693068831132e-21,0.00011547517986011233,0.00011547517986011232,1.0000000000000002,1.1736311796601192e-16
Moon,206543968.1739882,118.88106836306446,5.279541124138793e-13,2.5561342559717945e-21,0.00011486694500506162,0.00011486694500506161,1.0000000000000002,1.179845703694097e-16
Moon,207090084.2755029,119.19539787930407,5.265618475806362e-13,2.54267049734802e-21,0.00011426191386564263,0.00011426191386564262,1.0000000000000002,1.1860931344108975e-16
Moon,207637644.34460858,119.51055850386128,5.251732542811903e-13,2.5292776554986316e-21,0.00011366006956713559,0.00011366006956713559,1.0,0.0
Moon,208186652.19925407,119.82655243424315,5.237883228333559e-13,2.5159553568883062e-21,0.00011306139532370017,0.00011306139532370016,1.0000000000000002,1.1986874137955997e-16
Moon,208737111.66747975,120.14338187376525,5.224070435804889e-13,2.502703229949298e-21,0.0001124658744379146,0.0001124658744379146,1.0,0.0
Moon,209289026.5874501,120.46104903157021,5.210294068914044e-13,2.489520905070938e-21,0.00011187349030030374,0.00011187349030030373,1.0000000000000002,1.211415422875388e-16
Moon,209842400.80747795,120.77955612264185,5.196554031603155e-13,2.4764080145893805e-21,0.00011128422638887832,0.0001112842263888783,1.0000000000000002,1.217830019207757e-16
Moon,210397238.18604887,121.09890536781907,5.182850228067734e-13,2.4633641927774135e-21,0.00011069806626867703,0.00011069806626867702,1.0000000000000002,1.2242785816307986e-16
Moon,210953542.59185293,121.41909899381429,5.169182562755874e-13,2.450389075834135e-21,0.00011011499359130267,0.00011011499359130267,1.0,0.0
Moon,211511317.9038094,121.74013923322747,5.155550940367647e-13,2.43748230187487e-21,0.00010953499209446891,0.0001095349920944689,1.0000000000000002,1.2372783251201017e-16
Moon,212070568.01109105,122.06202832456029,5.141955265854501e-13,2.4246435109211297e-21,0.00010895804560154924,0.00010895804560154924,1.0,0.0
Moon,212631296.81315738,122.38476851223517,5.128395444418455e-13,2.4118723448904423e-21,0.00010838413802111984,0.00010838413802111984,1.0,0.0
Moon,213193508.21977475,122.70836204660685,5.114871381511604e-13,2.399168447586517e-21,0.00010781325334651767,0.00010781325334651765,1.0000000000000002,1.2570372134592995e-16
Moon,213757206.1510508,123.03281118398228,5.101382982835287e-13,2.3865314646891537e-21,0.00010724537565538697,0.00010724537565538696,1.0000000000000002,1.2636933828846223e-16
Moon,214322394.53745463,123.35811818663211,5.087930154339603e-13,2.3739610437445183e-21,0.00010668048910924233,0.00010668048910924231,1.0000000000000002,1.2703847975603887e-16
Moon,214889077.31985044,123.6842853228102,5.074512802222607e-13,2.3614568341551752e-21,0.00010611857795302069,0.00010611857795302069,1.0,0.0
Moon,215457258.44952232,124.01131486676776,5.061130832929719e-13,2.349018487170368e-21,0.00010555962651464466,0.00010555962651464466,1.0,0.0
Moon,216026941.88819912,124.33920909876777,5.047784153153135e-13,2.3366456558763515e-21,0.00010500361920458794,0.00010500361920458792,1.0000000000000002,1.2906723843168878e-16
Moon,216598131.60808754,124.6679703051039,5.034472669831046e-13,2.3243379951865957e-21,0.00010445054051543526,0.00010445054051543526,1.0,0.0
Moon,217170831.59189695,124.99760077811497,5.021196290147059e-13,2.3120951618322253e-21,0.00010390037502145264,0.00010390037502145264,1.0,0.0
Moon,217745045.83286467,125.3281028161993,5.007954921529608e-13,2.299916814352498e-21,0.00010335310737815958,0.00010335310737815957,1.0000000000000002,1.3112839565124391e-16
Moon,218320778.33478993,125.65947872383443,4.994748471651165e-13,2.2878026130851513e-21,0.00010280872232189518,0.00010280872232189516,1.0000000000000002,1.3182273692338773e-16
Moon,218898033.1120547,125.991730811589,4.981576848427759e-13,2.2757522201570773e-21,0.00010226720466939917,0.00010226720466939916,1.0000000000000002,1.325207548194974e-16
Moon,219476814.1896589,126.32486139614304,4.968439960018173e-13,2.2637652994747498e-21,0.00010172853931738171,0.0001017285393173817,1.0000000000000002,1.3322246880775936e-16
Moon,220057125.60324118,126.65887280029997,4.955337714823463e-13,2.2518415167150014e-21,0.00010119271124210887,0.00010119271124210887,1.0,0.0
Moon,220638971.3991133,126.99376735300639,4.942270021486182e-13,2.239980539315569e-21,0.00010065970549897785,0.00010065970549897785,1.0,0.0
Moon,221222355.6342859,127.32954738936681,4.929236788889799e-13,2.2281820364658695e-21,0.00010012950722210244,0.00010012950722210244,1.0,0.0
