trial,z_bin,z_left,z_right,z_center,n_des_train,n_union_ref,des_mu_median,union_mu_median,delta_mu_des_minus_union,valid_bin
264,0.40-0.50,0.4,0.5,0.45,205,100,41.97907,41.8131,0.1659700000000015,True
264,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
264,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
264,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
264,0.80-1.00,0.8,1.0,0.9,85,7,43.64144,43.5331,0.10834000000000543,True
265,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
265,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
265,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
265,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
265,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
265,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
265,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
265,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
265,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
265,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
265,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
265,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93252,42.7805,0.15201999999999316,True
265,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
265,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
266,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
266,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
266,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
266,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
266,0.20-0.25,0.2,0.25,0.225,52,140,40.24144,40.1351,0.10633999999999588,True
266,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
266,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
266,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
266,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
266,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
266,0.50-0.60,0.5,0.6,0.55,232,83,42.47376,42.3205,0.15325999999999596,True
266,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
266,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
266,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
267,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
267,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
267,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
267,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
267,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
267,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
267,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
267,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
267,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
267,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
267,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
267,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92828,42.7805,0.14777999999999736,True
267,0.70-0.80,0.7,0.8,0.75,95,47,43.30862,43.1675,0.1411200000000008,True
267,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
268,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
268,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
268,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
268,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
268,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
268,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
268,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
268,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
268,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
268,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
268,0.50-0.60,0.5,0.6,0.55,232,83,42.47376,42.3205,0.15325999999999596,True
268,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
268,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
268,0.80-1.00,0.8,1.0,0.9,85,7,43.64144,43.5331,0.10834000000000543,True
269,0.00-0.05,0.0,0.05,0.025,106,646,36.04919,35.2665,0.7826900000000023,True
269,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
269,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
269,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
269,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
269,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
269,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
269,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
269,0.35-0.40,0.35,0.4,0.375,98,66,41.43197,41.3794,0.05257000000000289,True
269,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
269,0.50-0.60,0.5,0.6,0.55,232,83,42.47023,42.3205,0.14972999999999814,True
269,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
269,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
269,0.80-1.00,0.8,1.0,0.9,85,7,43.64144,43.5331,0.10834000000000543,True
270,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
270,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
270,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
270,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
270,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
270,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
270,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.90452,40.9018,0.002719999999996503,True
270,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
270,0.35-0.40,0.35,0.4,0.375,98,66,41.47435,41.3794,0.09495000000000431,True
270,0.40-0.50,0.4,0.5,0.45,205,100,41.96821,41.8131,0.15511000000000053,True
270,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
270,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
270,0.70-0.80,0.7,0.8,0.75,95,47,43.30631,43.1675,0.13881000000000654,True
270,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
271,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
271,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
271,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
271,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
271,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
271,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
271,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.95914,40.9018,0.057339999999996394,True
271,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20996,41.1012,0.10876000000000374,True
271,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
271,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
271,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
271,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
271,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
271,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
272,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
272,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
272,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
272,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
272,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
272,0.25-0.28,0.25,0.28,0.265,38,72,40.59566,40.5139,0.08176000000000272,True
272,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
272,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
272,0.35-0.40,0.35,0.4,0.375,98,66,41.45703,41.3794,0.0776300000000063,True
272,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
272,0.50-0.60,0.5,0.6,0.55,232,83,42.45177,42.3205,0.13127000000000066,True
272,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
272,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
272,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
273,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
273,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
273,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
273,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
273,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
273,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
273,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
273,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
273,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
273,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
273,0.50-0.60,0.5,0.6,0.55,232,83,42.47726,42.3205,0.15675999999999846,True
273,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
273,0.70-0.80,0.7,0.8,0.75,95,47,43.34021,43.1675,0.17271000000000214,True
273,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
274,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
274,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
274,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
274,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
274,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
274,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
274,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93935,40.9018,0.037549999999995975,True
274,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
274,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
274,0.40-0.50,0.4,0.5,0.45,205,100,42.00695,41.8131,0.19385000000000474,True
274,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
274,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
274,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
274,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
275,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
275,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
275,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
275,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
275,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
275,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
275,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
275,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
275,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
275,0.40-0.50,0.4,0.5,0.45,205,100,41.96487,41.8131,0.15176999999999907,True
275,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
275,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
275,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
275,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
276,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
276,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
276,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
276,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
276,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
276,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
276,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
276,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
276,0.35-0.40,0.35,0.4,0.375,98,66,41.43008,41.3794,0.050679999999999836,True
276,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
276,0.50-0.60,0.5,0.6,0.55,232,83,42.4584,42.3205,0.1378999999999948,True
276,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
276,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
276,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
277,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
277,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
277,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
277,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
277,0.20-0.25,0.2,0.25,0.225,52,140,40.24144,40.1351,0.10633999999999588,True
277,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
277,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
277,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
277,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
277,0.40-0.50,0.4,0.5,0.45,205,100,41.99291,41.8131,0.17981000000000336,True
277,0.50-0.60,0.5,0.6,0.55,232,83,42.47726,42.3205,0.15675999999999846,True
277,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93321,42.7805,0.152709999999999,True
277,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
277,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
278,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
278,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
278,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
278,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
278,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
278,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
278,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
278,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
278,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
278,0.40-0.50,0.4,0.5,0.45,205,100,41.99333,41.8131,0.18023000000000167,True
278,0.50-0.60,0.5,0.6,0.55,232,83,42.44977,42.3205,0.12926999999999822,True
278,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
278,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
278,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
279,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
279,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
279,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
279,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
279,0.20-0.25,0.2,0.25,0.225,52,140,40.24144,40.1351,0.10633999999999588,True
279,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
279,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
279,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20996,41.1012,0.10876000000000374,True
279,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
279,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
279,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
279,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
279,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
279,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
280,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
280,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
280,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
280,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
280,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
280,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
280,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.99129,40.9018,0.08948999999999785,True
280,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
280,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
280,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
280,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
280,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
280,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
280,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
281,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
281,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
281,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
281,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
281,0.20-0.25,0.2,0.25,0.225,52,140,40.28881,40.1351,0.15370999999999668,True
281,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
281,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
281,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
281,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
281,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
281,0.50-0.60,0.5,0.6,0.55,232,83,42.4499,42.3205,0.12939999999999685,True
281,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
281,0.70-0.80,0.7,0.8,0.75,95,47,43.30862,43.1675,0.1411200000000008,True
281,0.80-1.00,0.8,1.0,0.9,85,7,43.63286,43.5331,0.0997600000000034,True
282,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
282,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
282,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
282,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
282,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
282,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
282,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.90452,40.9018,0.002719999999996503,True
282,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
282,0.35-0.40,0.35,0.4,0.375,98,66,41.47386,41.3794,0.0944600000000051,True
282,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
282,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
282,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93812,42.7805,0.15761999999999432,True
282,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
282,0.80-1.00,0.8,1.0,0.9,85,7,43.70035,43.5331,0.16725000000000279,True
283,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
283,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36177,37.1925,0.16926999999999737,True
283,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
283,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
283,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
283,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
283,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
283,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
283,0.35-0.40,0.35,0.4,0.375,98,66,41.42987,41.3794,0.050470000000004234,True
283,0.40-0.50,0.4,0.5,0.45,205,100,41.96821,41.8131,0.15511000000000053,True
283,0.50-0.60,0.5,0.6,0.55,232,83,42.47573,42.3205,0.15522999999999598,True
283,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
283,0.70-0.80,0.7,0.8,0.75,95,47,43.30631,43.1675,0.13881000000000654,True
