catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_mu,stam_adjusted_union_mu,stam_adjusted_des_mu,stam_unadjusted_mu_equiv,resid_lcdm_mu,resid_stam_adjusted_union_mu,resid_stam_adjusted_des_mu,resid_stam_unadjusted_mu
Pantheon,05D3mh,0.67072,43.0677,0.274795,13.242877062570527,13395.71425671305,43.03351213764354,42.869693094022594,42.98343955625434,42.40717121883819,0.034187862356461096,0.1980069059774081,0.08426044374566288,0.6605287811618155
Pantheon,03D1co,0.67773,43.2251,0.311797,10.286227740334944,14402.765012964952,43.061080883172835,42.89785181225025,43.011313778560776,42.43182208029601,0.16401911682716275,0.3272481877497455,0.21378622143922144,0.7932779197039892
Pantheon,05D2bt,0.6819,42.8376,0.239367,17.453054563395174,12048.857693601985,43.07735205881957,42.914485126699056,43.0277785307227,42.44637454933221,-0.23975205881956896,-0.07688512669905379,-0.1901785307226973,0.3912254506677897
Pantheon,06D3cc,0.68372,43.1716,0.407734,6.015145604074128,14052.2502408075,43.08442393728857,42.921717653075106,43.03493764487988,42.45270025310617,0.08717606271142841,0.24988234692489186,0.13666235512011582,0.7188997468938254
Pantheon,04D4ic,0.68519,43.0166,0.366173,7.458085600188797,13084.160867260562,43.09012275747547,42.92754737136922,43.04070813812375,42.45779814170817,-0.0735227574754731,0.08905262863077468,-0.024108138123750678,0.5588018582918295
Pantheon,05D1ke,0.68872,42.8137,0.226508,19.490945593336537,11916.970795979221,43.10376023325383,42.94150333615664,43.05452213499688,42.469998919620565,-0.2900602332538327,-0.12780333615664574,-0.24082213499688265,0.34370108037943226
Pantheon,1262715,0.68935,42.8535,0.15677,40.68872519371689,12137.40587660068,43.10618710776256,42.94398766612725,43.05698116537779,42.47217032713238,-0.2526871077625614,-0.09048766612725245,-0.20348116537779504,0.381329672867615
Pantheon,1262214,0.68936,43.0444,0.271991,13.51733050058428,13252.74601901758,43.1062256125284,42.944027084380835,43.05702018214194,42.47220477915848,-0.06182561252839491,0.10037291561916817,-0.012620182141937164,0.5721952208415217
Pantheon,06D3em,0.69072,42.9143,0.425857,5.514071831528199,12482.048767847753,43.11145730532577,42.94938344664058,43.062321968410075,42.47688596599491,-0.19715730532577425,-0.03508344664058427,-0.14802196841007742,0.43741403400508716
Pantheon,03D4cz,0.69318,42.9162,0.318024,9.887356845951368,12492.975119513743,43.120895607829425,42.95904944293049,43.071889380203594,42.485331855560986,-0.20469560782942153,-0.04284944293048909,-0.15568938020359013,0.43086814443901744
Pantheon,04D4ib,0.69718,42.9692,0.212738,22.095806396415664,12801.647811063958,43.136174434079976,42.97470448897788,43.087384493267706,42.4990061890393,-0.16697443407997525,-0.005504488977877031,-0.11818449326770519,0.47019381096070134
Pantheon,06D4ba,0.69818,42.9671,0.342807,8.509433271667609,12789.273504501583,43.13998106912864,42.97860633129636,43.09124642316867,42.50241347133236,-0.17288106912863554,-0.011506331296359917,-0.12414642316866775,0.4646865286676416
Pantheon,05D4bj,0.69918,42.9402,0.338462,8.72931503573615,12631.818446451796,43.143782503531675,42.98250343201492,43.09510363974081,42.50581625887631,-0.20358250353167762,-0.04230343201492559,-0.1549036397408159,0.43438374112368905
Pantheon,05D4cq,0.69918,43.0691,0.215345,21.564054210844105,13404.353577549864,43.143782503531675,42.98250343201492,43.09510363974081,42.50581625887631,-0.07468250353167605,0.08659656798507598,-0.02600363974081432,0.5632837411236906
Pantheon,1335718,0.69932,43.1107,0.155898,41.14517488375662,13663.623137932054,43.144314290136236,42.983048648473236,43.09564327467294,42.50629229117762,-0.03361429013623507,0.1276513515267652,0.015056725327063702,0.6044077088223787
Pantheon,05D2ck,0.69992,43.1147,0.29538,11.46140417302666,13688.815657939766,43.146592225033416,42.9853842415167,43.0979549531575,42.50833143543524,-0.03189222503341682,0.12931575848330112,0.016745046842501665,0.606368564564761
Pantheon,04D1si,0.7007,42.917,0.223194,20.074048493259067,12497.578549569182,43.14955075483949,42.988417973061885,43.100957610962524,42.510979916222624,-0.23255075483948673,-0.0714179730618838,-0.18395761096252272,0.40602008377737775
Pantheon,04D4hu,0.70117,43.0968,0.261582,14.61451098514482,13576.439075583225,43.15133194083943,42.990244607103634,43.10276552936726,42.512574484359526,-0.05453194083942492,0.10655539289636806,-0.005965529367259137,0.5842255156404761
Pantheon,04D2iu,0.70192,42.8962,0.462713,4.670642184700981,12378.438835164732,43.15417189916819,42.99315729755499,43.10564836733214,42.51511696953349,-0.2579718991681901,-0.09695729755498661,-0.20944836733213634,0.38108303046651315
Pantheon,05D2le,0.70192,43.0433,0.252753,15.653352376874992,13246.03429254303,43.15417189916819,42.99315729755499,43.10564836733214,42.51511696953349,-0.11087189916818829,0.050142702445015175,-0.06234836733213456,0.5281830304665149
Pantheon,05D3gv,0.71571,42.9944,0.245932,16.533694805367233,12951.076689657903,43.205878958598035,43.04624691286497,43.15819190499085,42.56142433200583,-0.21147895859803612,-0.051846912864974115,-0.16379190499085183,0.432975667994171
Pantheon,05D3jh,0.71874,42.8739,0.18843,28.164361094045624,12251.968598608704,43.21711253900565,43.05779563858791,43.16962135395424,42.57148905171029,-0.3432125390056484,-0.1838956385879129,-0.29572135395424226,0.3024109482897117
Pantheon,1331993,0.71968,43.1638,0.204549,23.900406013312026,14001.86464533086,43.22058833600662,43.06137002536913,43.17315878903695,42.57460350713981,-0.05678833600661903,0.10242997463087278,-0.00935878903694487,0.5891964928601894
Pantheon,04D1aj,0.71969,42.97,0.342226,8.538350872609517,12806.364981291945,43.220625289210474,43.06140802948681,43.17319640018276,42.57463661952366,-0.25062528921047544,-0.09140802948681426,-0.20319640018276175,0.3953633804763399
Pantheon,05D4ev,0.72015,43.1612,0.243162,16.912530251414957,13985.109625996232,43.222324605582955,43.06315573536025,43.17492603233706,42.57615933186774,-0.06112460558295396,0.09804426463975346,-0.013726032337061156,0.5850406681322582
Pantheon,06D3gh,0.72074,43.0459,0.305174,10.737543585422989,13261.903854285065,43.22450264349079,43.06539597386987,43.17714309789255,42.57811106685084,-0.17860264349078392,-0.01949597386986568,-0.1312430978925434,0.4677889331491656
Pantheon,06D3do,0.72674,43.0811,0.248363,16.21161217908518,13478.63382777892,43.24655574935117,43.088090256233535,43.19960226778598,42.597876201369104,-0.16545574935116747,-0.006990256233535774,-0.11850226778597772,0.4832237986308954
Pantheon,06D3bz,0.72774,43.008,0.257091,15.12955843004617,13032.444228067101,43.25021430627403,43.09185719533457,43.203330117648406,42.60115579481284,-0.24221430627402896,-0.08385719533456637,-0.19533011764840325,0.4068442051871628
Pantheon,1304127,0.72866,43.005,0.283498,12.442280880487347,13014.451672663006,43.25357592775788,43.09531890974614,43.206755894161674,42.60416936416674,-0.2485759277578765,-0.09031890974613788,-0.20175589416167128,0.40083063583326606
Pantheon,06D4bw,0.73014,42.9186,0.321961,9.647026349684344,12506.790499141396,43.25897523047627,43.100879996518785,43.21225921640105,42.60900994975761,-0.34037523047626905,-0.1822799965187869,-0.2936592164010534,0.3095900502423845
Pantheon,1329166,0.73161,43.1799,0.196424,25.918561749100597,14106.064815978383,43.26432768022052,43.10639406860316,43.217715973515666,42.61380891069158,-0.08442768022051439,0.07350593139684491,-0.037815973515662904,0.5660910893084221
Pantheon,04D1pp,0.73368,42.9845,0.195902,26.056870848092274,12892.165589916236,43.271847352889594,43.11414290044954,43.22538419649284,42.62055162981913,-0.2873473528895971,-0.1296429004495394,-0.24088419649284276,0.36394837018086434
Pantheon,04D2gp,0.73395,43.22,0.388289,6.632691917384805,14368.977841535976,43.27282668007544,43.11515225283199,43.22638304328248,42.62142982595077,-0.05282668007544089,0.10484774716800871,-0.006383043282482959,0.5985701740492289
Pantheon,05D2fq,0.73495,43.2537,0.224615,19.820859773012035,14593.715482924688,43.27645081174332,43.11888785945464,43.23007975758412,42.624679821001365,-0.022750811743314614,0.13481214054536395,0.023620242415880455,0.6290201789986369
Pantheon,05D1eo,0.73568,43.1807,0.25711,15.12732241442092,14111.26263972466,43.27909344369597,43.12161213674467,43.232775660653196,42.6270497532322,-0.09839344369596859,0.05908786325532844,-0.05207566065319469,0.553650246767802
Pantheon,05D2ct,0.73596,43.1675,0.425639,5.519721574580118,14025.742941579741,43.28010638883489,43.12265645798561,43.233809102474225,42.62795819518204,-0.11260638883489094,0.044843542014383786,-0.06630910247422861,0.5395418048179579
Pantheon,05D3jk,0.73675,42.992,0.21489,21.655468721240524,12936.770538046312,43.282962350283555,43.12560112413771,43.23672308459951,42.63051958884738,-0.2909623502835572,-0.1336011241377122,-0.24472308459951364,0.36148041115261975
Pantheon,04D2ja,0.74196,43.4813,0.32514,9.459304311529339,16206.374671901465,43.30172399734752,43.14495437571142,43.25587440054696,42.647348919926365,0.17957600265247464,0.33634562428857606,0.22542559945303964,0.8339510800736321
Pantheon,04D3fq,0.74276,43.0825,0.327179,9.341769745002638,13487.326626076143,43.30459366437391,43.14791589488128,43.25880497732322,42.649923462717396,-0.22209366437390798,-0.06541589488127642,-0.1763049773232197,0.4325765372826069
Pantheon,05D3jb,0.74573,43.1675,0.195179,26.250272908960717,14025.742941579741,43.315221416637314,43.158886987472236,43.26966134716791,42.65945923860007,-0.1477214166373173,0.008613012527760588,-0.10216134716791458,0.5080407613999256
Pantheon,04D2kr,0.74607,42.9817,0.25474,15.410109015487642,12875.552530403267,43.31643546874711,43.160140579003105,43.27090182059932,42.66054865162538,-0.33473546874711246,-0.17844057900310872,-0.28920182059932387,0.3211513483746131
Pantheon,04D4im,0.74911,42.9396,0.262488,14.513798600870002,12628.328628187948,43.327266974413284,43.17132774466406,43.28197183298322,42.67026908829686,-0.38766697441328546,-0.2317277446640631,-0.3423718329832184,0.26933091170313617
Pantheon,1285160,0.7493,43.1772,0.163225,37.53415520152662,14088.536291818955,43.32794254120499,43.17202566720111,43.28266244167037,42.670875413069965,-0.1507425412049912,0.005174332798887349,-0.10546244167036889,0.5063245869300346
Pantheon,04D3ks,0.75074,42.9012,0.318716,9.84446836111917,12406.974083712528,43.33305728405746,43.17731032696872,43.287891701580065,42.675466136292286,-0.4318572840574575,-0.27611032696871973,-0.3866917015800624,0.22573386370771686
Pantheon,05D2nt,0.75899,43.2469,0.233153,18.395770556176995,14548.08651458614,43.36218002305462,43.20742292278056,43.31768796901717,42.701612500739294,-0.11528002305462337,0.03947707721943772,-0.0707879690171751,0.5452874992607022
Pantheon,05D3mn,0.76076,43.0667,0.201161,24.712257931133962,13389.54672255774,43.36838851287159,43.21384738582903,43.324044800947746,42.707188116373885,-0.3016885128715927,-0.14714738582902953,-0.2573448009477488,0.3595118836261122
Pantheon,05D4cn,0.7611,43.1767,0.236628,17.85943575866217,14085.292659905424,43.36957951345097,43.21508001754429,43.32526445087457,42.70825777694516,-0.19287951345097554,-0.038380017544291434,-0.1485644508745736,0.4684422230548364
Pantheon,05D1if,0.76165,43.131,0.239872,17.37964445498645,13791.956383796101,43.37150504909091,43.21707299620113,43.32723643605547,42.70998718328441,-0.2405050490909133,-0.08607299620113196,-0.19623643605547159,0.42101281671558866
Pantheon,04D1qd,0.76566,43.2369,0.225434,19.677103316972307,14481.244128717748,43.38550366035193,43.23156699835935,43.34157761819199,42.72256164787353,-0.14860366035193096,0.0053330016406505365,-0.1046776181919924,0.5143383521264653
Pantheon,04D1de,0.76666,43.4224,0.250162,15.979284137991836,15772.693899559847,43.38898359591522,43.23517147441531,43.345144050558,42.72568802289459,0.033416404084782414,0.18722852558469327,0.07725594944200509,0.6967119771054158
Pantheon,05D3hh,0.76674,43.3623,0.27025,13.692053731041854,15342.137654462782,43.389261801994195,43.23545966097083,43.345429194755226,42.72593797147075,-0.026961801994197288,0.12684033902916525,0.016870805244771248,0.6363620285292484
Pantheon,04D4id,0.76709,43.5587,0.25715,15.122616633086267,16794.453453894163,43.390478625320426,43.236720178718066,43.346676404164356,42.72703121565084,0.16822137467957532,0.3219798212819356,0.212023595835646,0.8316687843491621
Pantheon,04D1pc,0.76865,43.2929,0.311675,10.294282062260475,14859.557438790343,43.395895689785746,43.242332587702236,43.352229535145526,42.73189841056701,-0.10299568978574314,0.05056741229776662,-0.05932953514552253,0.5610015894329905
Pantheon,1329196,0.76932,43.2168,0.162741,37.75774415834355,14347.818527848834,43.39821900152974,43.244740093834736,43.354611601755295,42.73398603125472,-0.1814190015297399,-0.0279400938347365,-0.1378116017552955,0.48281396874527616
Pantheon,05D4bi,0.77309,43.3568,0.295081,11.484643189327643,15303.327589919196,43.41125575310991,43.258253902952376,43.36798248544402,42.745701839223855,-0.05445575310991302,0.09854609704762396,-0.011182485444017232,0.6110981607761445
Pantheon,1325358,0.77929,43.0395,0.311092,10.33290208489791,13222.874470849707,43.43256292275336,43.280357746288104,43.38985208605558,42.76485594344554,-0.39306292275336574,-0.24085774628810697,-0.35035208605558665,0.27464405655445745
Pantheon,05D4cs,0.78807,43.3042,0.232049,18.571226961843777,14937.085780176852,43.462458736950616,43.311407214234656,43.42057154222482,42.791743415461994,-0.15825873695061432,-0.007207214234654202,-0.11637154222481882,0.5124565845380076
Pantheon,03D4fd,0.78907,43.3837,0.271177,13.598603036256113,15494.082891243359,43.46584332590006,43.31492507117136,43.424051938569676,42.7947883676721,-0.08214332590006279,0.06877492882863834,-0.040351938569678225,0.5889116323278998
Pantheon,1309749,0.78928,43.1995,0.165559,36.4833249112131,14233.964392063735,43.46655356369458,43.31566334357488,43.4247823475158,42.795427359280694,-0.26705356369458144,-0.11616334357488256,-0.225282347515801,0.40407264071930626
Pantheon,04D1ks,0.79662,42.9026,0.372096,7.222540688886736,12414.975734663652,43.49126415110895,43.34136428020034,43.450209147974746,42.8176645494095,-0.5886641511089508,-0.4387642802003384,-0.5476091479747467,0.08493545059049978
Pantheon,03D1fq,0.79863,43.4338,0.288144,12.044279869554305,15855.716610347745,43.49799260440925,43.3483674610962,43.45713749901137,42.82372136055571,-0.06419260440925001,0.08543253890379532,-0.023337499011368834,0.6100786394442892
Pantheon,Elvis,0.83981,43.36,0.211845,22.282481963733254,15325.896031825796,43.63235212344489,43.48867793321309,43.595937227166196,42.94484380792039,-0.27235212344488957,-0.1286779332130905,-0.2359372271661968,0.41515619207960697
Pantheon,Spock,0.83981,43.2012,0.390423,6.56038325644676,14245.11222603248,43.63235212344489,43.48867793321309,43.595937227166196,42.94484380792039,-0.43115212344488896,-0.2874779332130899,-0.3947372271661962,0.2563561920796076
Pantheon,Manipogo,0.85482,43.6168,0.299913,11.11755835997324,17249.871930377405,43.679742264855776,43.53838403314072,43.64510305060727,42.98764972799433,-0.06294226485577781,0.07841596685927499,-0.028303050607270563,0.629150272005667
Pantheon,Vilas,0.93585,43.5331,0.239939,17.36993970835269,16597.622208771263,43.92234808610867,43.79472430486463,43.898618223468254,43.20757603266391,-0.38924808610867245,-0.2616243048646325,-0.365518223468257,0.325523967336089
Pantheon,Ombo,0.97423,44.1111,0.201519,24.624532903031362,21659.37273211283,44.0301647405543,43.90970680547459,44.01231417534762,43.30578703150914,0.08093525944570246,0.2013931945254086,0.0987858246523814,0.8053129684908598
Pantheon,SCP05D0,1.01242,44.1177,0.367085,7.421073329059873,21725.304642872172,44.13337623781898,44.02042547377142,44.12178391187088,43.400109329710006,-0.015676237818979644,0.09727452622858124,-0.004083911870878865,0.7175906702899937
Pantheon,Eagle,1.01988,44.2757,0.225903,19.595484377067816,23365.00482548581,44.15308828246882,44.0416452925047,44.14276330722117,43.41815962226272,0.1226117175311785,0.23405470749530366,0.13293669277882714,0.8575403777372799
Pantheon,Ferguson,1.02088,43.9706,0.47547,4.4233750069179925,20302.329645070255,44.155719812340934,44.04447992989675,44.14556580295924,43.42057020874426,-0.1851198123409361,-0.07387992989675496,-0.17496580295924247,0.5500297912557386
Pantheon,Strolger,1.02789,44.5364,0.353385,8.007625936039696,26345.46540871821,44.1740956074058,44.064286026902884,44.16514715946348,43.43740912141704,0.3623043925941971,0.472113973097116,0.3712528405365205,1.0989908785829599
Pantheon,SCP06U4,1.04817,44.4229,0.488758,4.186125477382716,25003.79186123917,44.22656695870819,44.120958224571865,44.22117477304364,43.48555021158631,0.19633304129180829,0.3019417754281335,0.20172522695635564,0.937349788413691
