body,r_m,r_body_radii,A_Rs_over_r,abs_grad_A_analytic,dA_dr_numeric,abs_grad_A_numeric,g_newton_m_s2,g_from_A_gradient_analytic_m_s2,g_from_A_gradient_numeric_m_s2,ratio_grad_g_to_newton,ratio_numeric_grad_g_to_newton
Moon,108117504.42665474,62.22948338129086,1.0085854087180992e-12,9.32860422617605e-21,-9.328604227082745e-21,9.328604227082745e-21,0.00041920656793309436,0.00041920656793309436,0.0004192065679738393,1.0,1.0000000000971954
Moon,108388848.55012414,62.385661649662794,1.006060483623558e-12,9.281955635485029e-21,-9.281955636450782e-21,9.281955636450782e-21,0.0004171102848098779,0.00041711028480987793,0.0004171102848532767,1.0000000000000002,1.0000000001040463
Moon,108660873.67001203,62.54223188097849,1.0035418795075697e-12,9.235540315598667e-21,-9.235540316493542e-21,9.235540316493542e-21,0.0004150244843538482,0.00041502448435384826,0.0004150244843940619,1.0000000000000002,1.0000000000968947
Moon,108933581.49542627,62.69919505895376,1.0010295805459855e-12,9.189357100023514e-21,-9.189357100917633e-21,9.189357100917633e-21,0.0004129491141454038,0.00041294911414540387,0.00041294911418558353,1.0000000000000002,1.0000000000972995
Moon,109206973.73976271,62.85655216977248,9.98523570954283e-13,9.143404828099512e-21,-9.143404829083127e-21,9.143404829083127e-21,0.0004108841220270829,0.0004108841220270829,0.0004108841220712843,1.0,1.0000000001075764
Moon,109481052.12071733,63.01430420209355,9.960238349874565e-13,9.097682344970603e-21,-9.097682345792945e-21,9.097682345792945e-21,0.00040882945610224217,0.0004088294561022422,0.0004088294561391964,1.0000000000000002,1.0000000000903904
Moon,109755818.36029841,63.17245214705791,9.935303569399033e-13,9.052188501555464e-21,-9.052188502373137e-21,9.052188502373137e-21,0.00040678506473374224,0.0004067850647337423,0.0004067850647704867,1.0000000000000002,1.000000000090329
Moon,110031274.1848346,63.330996998293195,9.91043121145352e-13,9.006922154519097e-21,-9.006922155351012e-21,9.006922155351012e-21,0.00040475089654267067,0.00040475089654267067,0.00040475089658005504,1.0,1.000000000092364
Moon,110307421.32498719,63.489939751920794,9.885621119767495e-13,8.961882166243852e-21,-8.961882167166302e-21,8.961882167166302e-21,0.00040272690040703957,0.00040272690040703957,0.0004027269004484924,1.0,1.0000000001029303
Moon,110584261.51576222,63.64928140656281,9.86087313846153e-13,8.917067404800639e-21,-8.917067405684358e-21,8.917067405684358e-21,0.00040071302546049235,0.0004007130254604924,0.0004007130255002048,1.0000000000000002,1.0000000000991045
Moon,110861796.49651839,63.80902296334661,9.836187112046578e-13,8.872476743920963e-21,-8.8724767448097e-21,8.8724767448097e-21,0.00039870922109104713,0.00039870922109104713,0.00039870922113098496,1.0,1.0000000001001679
Moon,111140028.0109814,63.96916542591308,9.811562885422703e-13,8.828109062968072e-21,-8.82810906372676e-21,8.82810906372676e-21,0.00039671543693979946,0.00039671543693979946,0.0003967154369738932,1.0,1.0000000000859401
Moon,111418957.80725145,64.12970980042101,9.787000303878402e-13,8.783963246909347e-21,-8.783963247783518e-21,8.783963247783518e-21,0.00039473162289968235,0.00039473162289968235,0.0003947316229389656,1.0,1.0000000000995188
Moon,111698587.63781779,64.2906570955553,9.76249921308932e-13,8.740038186287713e-21,-8.740038187101093e-21,8.740038187101093e-21,0.00039275772911418123,0.00039275772911418123,0.0003927577291507327,1.0,1.0000000000930638
Moon,111978919.25956655,64.45200832253168,9.738059459117571e-13,8.69633277719425e-21,-8.696332778089934e-21,8.696332778089934e-21,0.00039079370597610316,0.00039079370597610316,0.0003907937060163532,1.0,1.0000000001029956
Moon,112259954.43379311,64.61376449510367,9.713680888410634e-13,8.652845921240253e-21,-8.652845922064374e-21,8.652845922064374e-21,0.0003888395041263213,0.00038883950412632134,0.00038883950416335547,1.0000000000000002,1.000000000095243
Moon,112541694.92621462,64.77592662956982,9.68936334780028e-13,8.609576525529396e-21,-8.609576526389859e-21,8.609576526389859e-21,0.000386895074452524,0.00038689507445252406,0.0003868950744911913,1.0000000000000002,1.0000000000999427
Moon,112824142.50697829,64.93849574477856,9.665106684501847e-13,8.566523502630696e-21,-8.56652350346509e-21,8.56652350346509e-21,0.000384960368088,0.000384960368088,0.0003849603681254958,1.0,1.0000000000974016
Moon,113107298.95067385,65.10147286213528,9.640910746113156e-13,8.52368577055099e-21,-8.523685771415032e-21,8.523685771415032e-21,0.00038303533641040116,0.00038303533641040116,0.0003830353364492293,1.0,1.0000000001013696
Moon,113391166.03634618,65.26485900560964,9.61677538061344e-13,8.481062252707497e-21,-8.481062253526553e-21,8.481062253526553e-21,0.0003811199310405101,0.00038111993104051017,0.0003811199310773167,1.0000000000000002,1.000000000096575
Moon,113675745.5475032,65.42865520174007,9.592700436362661e-13,8.43865187790128e-21,-8.438651878758508e-21,8.438651878758508e-21,0.0003792141038410473,0.00037921410384104737,0.00037921410387956923,1.0000000000000002,1.0000000001015836
Moon,113961039.27213076,65.59286247964243,9.568685762100248e-13,8.396453580289765e-21,-8.396453581180172e-21,8.396453581180172e-21,0.00037731780691543595,0.000377317806915436,0.0003773178069554489,1.0000000000000002,1.0000000001060458
Moon,114247049.00270018,65.75748187101426,9.544731206944454e-13,8.354466299360494e-21,-8.354466300125378e-21,8.354466300125378e-21,0.00037543099260662293,0.000375430992606623,0.0003754309926409952,1.0000000000000002,1.000000000091554
Moon,114533776.53618327,65.92251441014348,9.520836620391102e-13,8.312688979903932e-21,-8.312688980696219e-21,8.312688980696219e-21,0.0003735536134958566,0.0003735536134958566,0.0003735536135314602,1.0,1.0000000000953106
Moon,114821223.6740603,66.08796113391291,9.497001852312901e-13,8.27112057198743e-21,-8.271120572852365e-21,8.271120572852365e-21,0.0003716856224015165,0.00037168562240151657,0.0003716856224403848,1.0000000000000002,1.000000000104573
Moon,115109392.22233275,66.25382308180772,9.473226752958404e-13,8.229760030928627e-21,-8.229760031829235e-21,8.229760031829235e-21,0.00036982697237791876,0.00036982697237791876,0.00036982697241839013,1.0,1.0000000001094334
Moon,115398283.99153607,66.42010129592268,9.449511172950933e-13,8.18860631726899e-21,-8.188606318024633e-21,8.188606318024633e-21,0.0003679776167141262,0.00036797761671412624,0.0003679776167480831,1.0000000000000002,1.00000000009228
Moon,115687900.79674818,66.58679682096707,9.42585496328788e-13,8.147658396748114e-21,-8.14765839758539e-21,8.14765839758539e-21,0.0003661375089327941,0.0003661375089327942,0.0003661375089704195,1.0000000000000002,1.000000000102763
Moon,115978244.45760238,66.75391070427212,9.402257975339661e-13,8.106915240277498e-21,-8.106915241069243e-21,8.106915241069243e-21,0.00036430660278899163,0.00036430660278899163,0.0003643066028245709,1.0,1.000000000097663
Moon,116269316.79830013,66.9214439957984,9.378720060848653e-13,8.066375823914509e-21,-8.06637582473185e-21,8.06637582473185e-21,0.0003624848522690314,0.00036248485226903144,0.0003624848523057609,1.0000000000000002,1.000000000101327
Moon,116561119.64761923,67.08939774814046,9.355241071928544e-13,8.026039128837097e-21,-8.026039129542297e-21,8.026039129542297e-21,0.0003606722115893338,0.0003606722115893338,0.00036067221162102396,1.0,1.0000000000878642
Moon,116853654.83892907,67.25777301653567,9.331820861063094e-13,7.985904141317671e-21,-7.985904142113633e-21,7.985904142113633e-21,0.00035886863519525277,0.00035886863519525277,0.0003588686352310215,1.0,1.000000000099671
Moon,117146924.21019885,67.42657085886891,9.308459281105471e-13,7.945969852698081e-21,-7.94596985346482e-21,7.94596985346482e-21,0.0003570740777599514,0.0003570740777599514,0.0003570740777944069,1.0,1.000000000096494
Moon,117440929.60401058,67.59579233568009,9.285156185277213e-13,7.906235259364063e-21,-7.906235260122074e-21,7.906235260122074e-21,0.0003552884941832539,0.0003552884941832539,0.00035528849421731723,1.0,1.0000000000958753
Moon,117735672.86757201,67.76543851017152,9.261911427167203e-13,7.86669936271984e-21,-7.866699363488226e-21,7.866699363488226e-21,0.00035351183959050393,0.00035351183959050393,0.0003535118396250335,1.0,1.0000000000976759
Moon,118031155.85272498,67.93551044821284,9.238724860730993e-13,7.827361169163454e-21,-7.827361169905918e-21,7.827361169905918e-21,0.00035174406933145624,0.0003517440693314563,0.000351744069364821,1.0000000000000002,1.0000000000948552
Moon,118327380.41596083,68.10600921834974,9.215596340289607e-13,7.788219690061306e-21,-7.788219690804519e-21,7.788219690804519e-21,0.0003499851389791325,0.00034998513897913254,0.0003499851390125309,1.0000000000000002,1.000000000095428
Moon,118624348.41842873,68.27693589180888,9.192525720528874e-13,7.749273941723739e-21,-7.749273942504548e-21,7.749273942504548e-21,0.000348235004328724,0.0003482350043287241,0.0003482350043638119,1.0000000000000002,1.0000000001007592
Moon,118922061.72594878,68.44829154250534,9.16951285649841e-13,7.710522945380136e-21,-7.710522946194273e-21,7.710522946194273e-21,0.0003464936213964728,0.00034649362139647287,0.00034649362143305835,1.0000000000000002,1.000000000105588
Moon,119220522.20902523,68.62007724705032,9.146557603610588e-13,7.671965727154125e-21,-7.671965727906432e-21,7.671965727906432e-21,0.0003447609464185572,0.0003447609464185572,0.00034476094645236423,1.0,1.0000000000980593
Moon,119519731.74285482,68.79229408475585,9.123659817639901e-13,7.63360131803955e-21,-7.633601318748815e-21,7.633601318748815e-21,0.00034303693585001214,0.00034303693585001214,0.00034303693588188486,1.0,1.0000000000929135
Moon,119819692.20734243,68.96494313764386,9.10081935472175e-13,7.595428753875617e-21,-7.595428754625034e-21,7.595428754625034e-21,0.0003413215463636122,0.00034132154636361224,0.00034132154639728935,1.0000000000000002,1.000000000098667
Moon,120120405.48710953,69.13802549045097,9.078036071351798e-13,7.557447075323092e-21,-7.557447076085795e-21,7.557447076085795e-21,0.00033961473484880227,0.00033961473484880227,0.0003396147348830764,1.0,1.0000000001009206
Moon,120421873.47150743,69.31154223063625,9.055309824384967e-13,7.519655327840014e-21,-7.51965532855917e-21,7.51965532855917e-21,0.0003379164584106057,0.0003379164584106057,0.00033791645844292296,1.0,1.0000000000956368
Moon,120724098.05463064,69.48549444838876,9.032640471034422e-13,7.482052561657516e-21,-7.482052562451719e-21,7.482052562451719e-21,0.00033622667436853824,0.00033622667436853824,0.0003362266744042279,1.0,1.0000000001061475
Moon,121027081.13532536,69.65988323663252,9.010027868870931e-13,7.444637831756388e-21,-7.444637832497288e-21,7.444637832497288e-21,0.00033454534025555437,0.00033454534025555437,0.0003345453402888487,1.0,1.000000000099521
Moon,121330824.6172053,69.83470969103563,8.987471875821674e-13,7.407410197842837e-21,-7.407410198571242e-21,7.407410198571242e-21,0.0003328724138169582,0.00033287241381695825,0.0003328724138496911,1.0000000000000002,1.0000000000983347
Moon,121635330.40866026,70.00997491001512,8.964972350169616e-13,7.370368724325282e-21,-7.370368725039983e-21,7.370368725039983e-21,0.000331207853009361,0.000331207853009361,0.00033120785304147803,1.0,1.0000000000969695
Moon,121940600.4228695,70.18567999474473,8.942529150552498e-13,7.333512480290657e-21,-7.333512481071938e-21,7.333512481071938e-21,0.0003295516159996156,0.0003295516159996156,0.0003295516160347246,1.0,1.0000000001065357
Moon,122246636.57781535,70.36182604916274,8.920142135961841e-13,7.296840539480838e-21,-7.296840540241553e-21,7.296840540241553e-21,0.00032790366116375785,0.00032790366116375785,0.0003279036611979427,1.0,1.0000000001042526
Moon,122553440.79629222,70.5384141799771,8.897811165742283e-13,7.260351980269722e-21,-7.260351981004397e-21,7.260351981004397e-21,0.000326263947085976,0.0003262639470859761,0.00032626394711899074,1.0000000000000002,1.0000000001011902
Moon,122861015.00592014,70.71544549667327,8.875536099590584e-13,7.224045885639893e-21,-7.224045886342758e-21,7.224045886342758e-21,0.0003246324325575626,0.0003246324325575627,0.00032463243258914787,1.0000000000000002,1.0000000000972955
Moon,123169361.13915852,70.89292111152211,8.853316797554631e-13,7.18792134315938e-21,-7.187921343949209e-21,7.187921343949209e-21,0.00032300907657586975,0.00032300907657586975,0.0003230090766113629,1.0,1.0000000001098828
Moon,123478481.13331456,71.07084213958476,8.831153120032821e-13,7.151977444959169e-21,-7.151977445671499e-21,7.151977445671499e-21,0.0003213938383432983,0.0003213938383432983,0.0003213938383753088,1.0,1.000000000099599
Moon,123788376.93055968,71.24920969872204,8.809044927772885e-13,7.116213287709884e-21,-7.116213288433348e-21,7.116213288433348e-21,0.00031978667726625064,0.00031978667726625064,0.00031978667729876147,1.0,1.0000000001016642
Moon,124099050.4779375,71.42802490959912,8.786992081871309e-13,7.080627972599576e-21,-7.080627973351659e-21,7.080627973351659e-21,0.0003181875529541321,0.0003181875529541321,0.00031818755298792904,1.0,1.000000000106217
Moon,124410503.72738022,71.60728889569484,8.764994443772172e-13,7.045220605310657e-21,-7.045220606002505e-21,7.045220606002505e-21,0.00031659642521831443,0.0003165964252183145,0.0003165964252494046,1.0000000000000002,1.0000000000982012
Moon,124722738.6357173,71.78700278330685,8.743051875266524e-13,7.009990295997834e-21,-7.009990296683355e-21,7.009990296683355e-21,0.0003150132540711445,0.0003150132540711445,0.0003150132541019503,1.0,1.0000000000977922
Moon,125035757.1646893,71.9671677015594,8.721164238491412e-13,6.974936159265576e-21,-6.97493615994405e-21,6.97493615994405e-21,0.0003134379997249312,0.0003134379997249312,0.0003134379997554203,1.0,1.000000000097273
Moon,125349561.28096169,72.14778478241148,8.699331395928908e-13,6.940057314145684e-21,-6.940057314849548e-21,6.940057314849548e-21,0.0003118706225909381,0.0003118706225909381,0.0003118706226225682,1.0,1.0000000001014204
Moon,125664152.95613423,72.32885516066204,8.677553210405455e-13,6.905352884075493e-21,-6.905352884756685e-21,6.905352884756685e-21,0.00031031108327840345,0.00031031108327840345,0.0003103110833090147,1.0,1.000000000098647
Moon,125979534.16675477,72.51037997395808,8.655829545090903e-13,6.870821996875682e-21,-6.870821997574674e-21,6.870821997574674e-21,0.0003087593425935431,0.0003087593425935431,0.0003087593426249542,1.0,1.0000000001017333
Moon,126295706.8943333,72.69236036280263,8.634160263497539e-13,6.836463784728173e-21,-6.836463785461856e-21,6.836463785461856e-21,0.00030721536153855745,0.0003072153615385575,0.00030721536157152755,1.0000000000000002,1.0000000001073193
Moon,126612673.12535079,72.87479747055991,8.61254522947948e-13,6.802277384154722e-21,-6.802277384806159e-21,6.802277384806159e-21,0.00030567910131066943,0.0003056791013106695,0.0003056791013399436,1.0000000000000002,1.0000000000957676
Moon,126930434.85127576,73.0576924434648,8.590984307231534e-13,6.768261935994768e-21,-6.768261936682537e-21,6.768261936682537e-21,0.0003041505233011288,0.0003041505233011288,0.00030415052333203563,1.0,1.0000000001016167
Moon,127248994.06857267,73.24104643062776,8.56947736128863e-13,6.734416585384291e-21,-6.7344165860738086e-21,6.7344165860738086e-21,0.00030262958909426236,0.00030262958909426236,0.0003026295891252477,1.0,1.000000000102387
Moon,127568352.77871865,73.42486058404435,8.548024256524681e-13,6.7007404817338755e-21,-6.700740482368968e-21,6.700740482368968e-21,0.0003011162604664879,0.00030111626046648793,0.00030111626049502755,1.0000000000000002,1.0000000000947795
Moon,127888512.98821236,73.60913605860041,8.526624858151986e-13,6.66723277870773e-21,-6.667232779380507e-21,6.667232779380507e-21,0.0002996104993853717,0.0002996104993853717,0.0002996104994156048,1.0,1.000000000100908
Moon,128209476.70858823,73.79387401208025,8.505279031720277e-13,6.633892634202245e-21,-6.6338926348096704e-21,6.6338926348096704e-21,0.0002981122680086648,0.0002981122680086648,0.00029811226803596116,1.0,1.000000000091564
Moon,128531245.95643061,73.97907560517476,8.483986643115767e-13,6.60071921032467e-21,-6.600719210976483e-21,6.600719210976483e-21,0.0002966215286833447,0.0002966215286833447,0.00029662152871263574,1.0,1.0000000000987488
Moon,128853822.75338337,74.16474200148691,8.462747558560517e-13,6.567711673372381e-21,-6.567711674010783e-21,6.567711674010783e-21,0.00029513824394468386,0.00029513824394468386,0.00029513824397337223,1.0,1.0000000000972031
Moon,129177209.12616408,74.35087436754004,8.441561644611495e-13,6.534869193811765e-21,-6.5348691944228345e-21,6.5348691944228345e-21,0.00029366237651530074,0.0002936623765153008,0.0002936623765427609,1.0000000000000002,1.0000000000935092
Moon,129501407.10657844,74.53747387278602,8.420428768159628e-13,6.502190946257205e-21,-6.502190946885482e-21,6.502190946885482e-21,0.00029219388930421555,0.00029219388930421555,0.00029219388933244894,1.0,1.0000000000966256
Moon,129826418.7315292,74.72454168961046,8.399348796429212e-13,6.469676109450729e-21,-6.469676110097398e-21,6.469676110097398e-21,0.0002907327454059354,0.00029073274540593547,0.0002907327454349953,1.0000000000000002,1.0000000000999538
Moon,130152246.04303336,74.91207899334256,8.3783215969768e-13,6.4373238662409276e-21,-6.437323866880504e-21,6.437323866880504e-21,0.00028927890809950734,0.00028927890809950734,0.00028927890812824845,1.0,1.0000000000993543
Moon,130478891.08823064,75.10008696226006,8.357347037690646e-13,6.4051334035628456e-21,-6.405133404198775e-21,6.405133404198775e-21,0.00028783234084761426,0.0002878323408476143,0.00028783234087619155,1.0000000000000002,1.0000000000992846
